DATE,CONTENT_TYPE,TLD,APPROVED_CONTENT
"2022-06-05","Resume","glassdoor.co.uk",0
"2022-06-05","Benefit_Detail","glassdoor.it",0
"2022-06-05","Resume","fr.glassdoor.be",0
"2022-06-05","BENEFIT_OVERVIEW","glassdoor.it",0
"2022-06-05","Employer_Response","glassdoor.de",0
"2022-06-06","Salaries","glassdoor.com",22217
"2022-06-06","Reviews","glassdoor.com",12080
"2022-06-06","Salaries","glassdoor.co.in",3674
"2022-06-06","Salaries","glassdoor.co.uk",3498
"2022-06-06","Salaries","glassdoor.com.br",3160
"2022-06-06","Reviews","glassdoor.co.in",2920
"2022-06-06","Salaries","glassdoor.ca",1946
"2022-06-06","Reviews","glassdoor.co.uk",1563
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.com",1289
"2022-06-06","Employer_Response","glassdoor.com",1239
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.com",1232
"2022-06-06","Interviews","glassdoor.com",1170
"2022-06-06","Reviews","glassdoor.ca",1095
"2022-06-06","Salaries","glassdoor.com.au",865
"2022-06-06","Benefit_Detail","glassdoor.com",825
"2022-06-06","Salaries","glassdoor.fr",618
"2022-06-06","Reviews","glassdoor.com.br",600
"2022-06-06","Salaries","glassdoor.com.ar",590
"2022-06-06","Salaries","glassdoor.com.mx",458
"2022-06-06","Reviews","glassdoor.com.au",408
"2022-06-06","Salaries","glassdoor.es",407
"2022-06-06","Salaries","glassdoor.de",404
"2022-06-06","Photos","glassdoor.com",383
"2022-06-06","Reviews","glassdoor.fr",352
"2022-06-06","Reviews","glassdoor.com.ar",342
"2022-06-06","Reviews","glassdoor.com.mx",328
"2022-06-06","Employer_Response","glassdoor.co.uk",326
"2022-06-06","Reviews","glassdoor.sg",293
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.co.in",280
"2022-06-06","Interviews","glassdoor.co.in",266
"2022-06-06","Reviews","glassdoor.es",211
"2022-06-06","Salaries","glassdoor.it",203
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.co.uk",195
"2022-06-06","Interview_Answer","UNKNOWN",187
"2022-06-06","Salaries","glassdoor.ie",185
"2022-06-06","Salaries","glassdoor.sg",182
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.co.in",181
"2022-06-06","Interviews","glassdoor.co.uk",179
"2022-06-06","Salaries","glassdoor.nl",178
"2022-06-06","Employer_Response","glassdoor.co.in",176
"2022-06-06","Reviews","glassdoor.de",171
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.co.uk",166
"2022-06-06","Benefit_Detail","glassdoor.com.br",163
"2022-06-06","Benefit_Detail","glassdoor.co.in",142
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.com.br",139
"2022-06-06","Reviews","glassdoor.it",136
"2022-06-06","Reviews","glassdoor.com.hk",118
"2022-06-06","Employer_Response","glassdoor.com.br",112
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.ca",105
"2022-06-06","Interviews","glassdoor.ca",105
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.com.br",100
"2022-06-06","Reviews","glassdoor.ie",99
"2022-06-06","Photos","glassdoor.co.uk",97
"2022-06-06","Interviews","glassdoor.com.br",96
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.ca",94
"2022-06-06","Employer_Response","glassdoor.ca",92
"2022-06-06","Salaries","fr.glassdoor.ca",89
"2022-06-06","Photos","glassdoor.co.in",69
"2022-06-06","Reviews","glassdoor.nl",65
"2022-06-06","Salaries","glassdoor.com.hk",65
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.sg",61
"2022-06-06","Salaries","glassdoor.co.nz",60
"2022-06-06","Salaries","nl.glassdoor.be",58
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.it",52
"2022-06-06","Benefit_Detail","glassdoor.co.uk",51
"2022-06-06","Benefit_Detail","glassdoor.ca",48
"2022-06-06","Reviews","fr.glassdoor.ca",45
"2022-06-06","Salaries","fr.glassdoor.ch",44
"2022-06-06","Awards","glassdoor.com",44
"2022-06-06","Salaries","fr.glassdoor.be",42
"2022-06-06","Interviews","glassdoor.it",42
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.com.au",41
"2022-06-06","Interviews","glassdoor.com.au",39
"2022-06-06","Photos","glassdoor.ca",39
"2022-06-06","Salaries","glassdoor.at",37
"2022-06-06","Salaries","de.glassdoor.ch",35
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.sg",33
"2022-06-06","Photos","glassdoor.com.br",32
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.es",31
"2022-06-06","Reviews","nl.glassdoor.be",31
"2022-06-06","Benefit_Detail","glassdoor.sg",31
"2022-06-06","Interviews","glassdoor.sg",30
"2022-06-06","Employer_Response","glassdoor.fr",30
"2022-06-06","Interviews","glassdoor.es",29
"2022-06-06","Reviews","fr.glassdoor.be",29
"2022-06-06","Reviews","glassdoor.co.nz",27
"2022-06-06","Reviews","fr.glassdoor.ch",26
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.com.au",25
"2022-06-06","Interviews","glassdoor.de",23
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.de",23
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.com.hk",23
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.fr",22
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.com.ar",21
"2022-06-06","Interviews","glassdoor.com.ar",21
"2022-06-06","Interviews","glassdoor.com.hk",20
"2022-06-06","Interviews","glassdoor.fr",20
"2022-06-06","Awards","glassdoor.co.uk",19
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.es",18
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.com.mx",18
"2022-06-06","Interviews","glassdoor.com.mx",17
"2022-06-06","Employer_Response","glassdoor.com.ar",17
"2022-06-06","Benefit_Detail","glassdoor.com.mx",17
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.fr",17
"2022-06-06","Awards","glassdoor.ca",16
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.com.mx",16
"2022-06-06","Benefit_Detail","glassdoor.fr",14
"2022-06-06","Benefit_Detail","glassdoor.com.au",14
"2022-06-06","Photos","glassdoor.fr",13
"2022-06-06","Employer_Response","glassdoor.sg",13
"2022-06-06","Employer_Response","glassdoor.com.hk",13
"2022-06-06","Reviews","de.glassdoor.ch",12
"2022-06-06","Photos","glassdoor.sg",11
"2022-06-06","Photos","fr.glassdoor.ca",11
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.com.hk",10
"2022-06-06","Employer_Response","glassdoor.es",9
"2022-06-06","Awards","glassdoor.co.in",9
"2022-06-06","Reviews","glassdoor.at",9
"2022-06-06","Interviews","glassdoor.ie",9
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.ie",9
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.ie",9
"2022-06-06","Benefit_Detail","glassdoor.com.ar",8
"2022-06-06","Benefit_Detail","glassdoor.es",8
"2022-06-06","Employer_Response","glassdoor.com.mx",8
"2022-06-06","Employer_Response","glassdoor.com.au",8
"2022-06-06","Photos","glassdoor.com.au",7
"2022-06-06","Benefit_Detail","glassdoor.ie",7
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.com.ar",7
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.nl",6
"2022-06-06","Interviews","glassdoor.co.nz",6
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.it",6
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.co.nz",6
"2022-06-06","Employer_Response","glassdoor.ie",5
"2022-06-06","INTERVIEW_QUESTIONS","glassdoor.at",5
"2022-06-06","Interviews","glassdoor.at",5
"2022-06-06","Interviews","glassdoor.nl",5
"2022-06-06","Employer_Response","fr.glassdoor.ca",4
"2022-06-06","Interviews","fr.glassdoor.ca",3
"2022-06-06","Interviews","nl.glassdoor.be",3
"2022-06-06","INTERVIEW_QUESTIONS","de.glassdoor.ch",3
"2022-06-06","Photos","glassdoor.de",3
"2022-06-06","INTERVIEW_QUESTIONS","nl.glassdoor.be",3
"2022-06-06","Employer_Response","UNKNOWN",3
"2022-06-06","Employer_Response","glassdoor.nl",3
"2022-06-06","Interviews","de.glassdoor.ch",3
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.nl",3
"2022-06-06","INTERVIEW_QUESTIONS","fr.glassdoor.ca",3
"2022-06-06","INTERVIEW_QUESTIONS","fr.glassdoor.be",2
"2022-06-06","Interviews","fr.glassdoor.be",2
"2022-06-06","Benefit_Detail","glassdoor.com.hk",2
"2022-06-06","INTERVIEW_QUESTIONS","fr.glassdoor.ch",2
"2022-06-06","BENEFIT_OVERVIEW","fr.glassdoor.ch",2
"2022-06-06","Interviews","fr.glassdoor.ch",2
"2022-06-06","Awards","glassdoor.com.br",2
"2022-06-06","Employer_Response","glassdoor.it",2
"2022-06-06","Benefit_Detail","glassdoor.co.nz",1
"2022-06-06","BENEFIT_OVERVIEW","nl.glassdoor.be",1
"2022-06-06","Photos","glassdoor.es",1
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.co.nz",1
"2022-06-06","Employer_Response","fr.glassdoor.be",1
"2022-06-06","BENEFIT_OVERVIEW","fr.glassdoor.ca",1
"2022-06-06","Photos","glassdoor.co.nz",1
"2022-06-06","Employer_Response","fr.glassdoor.ch",1
"2022-06-06","Awards","glassdoor.sg",1
"2022-06-06","Photos","glassdoor.it",1
"2022-06-06","Benefit_Detail","glassdoor.it",0
"2022-06-06","Resume","glassdoor.co.nz",0
"2022-06-06","Resume","glassdoor.com.mx",0
"2022-06-06","Benefit_Detail","nl.glassdoor.be",0
"2022-06-06","Resume","glassdoor.co.in",0
"2022-06-06","Resume","glassdoor.com.br",0
"2022-06-06","Resume","glassdoor.co.uk",0
"2022-06-06","Resume","glassdoor.nl",0
"2022-06-06","Resume","nl.glassdoor.be",0
"2022-06-06","Resume","fr.glassdoor.ca",0
"2022-06-06","Resume","glassdoor.ie",0
"2022-06-06","Resume","glassdoor.es",0
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.de",0
"2022-06-06","Resume","glassdoor.com.hk",0
"2022-06-06","Resume","glassdoor.fr",0
"2022-06-06","Benefit_Detail","fr.glassdoor.ca",0
"2022-06-06","Resume","glassdoor.com.ar",0
"2022-06-06","Employer_Response","glassdoor.de",0
"2022-06-06","Resume","glassdoor.at",0
"2022-06-06","Resume","de.glassdoor.ch",0
"2022-06-06","Resume","glassdoor.com.au",0
"2022-06-06","Photos","glassdoor.com.mx",0
"2022-06-06","Resume","glassdoor.de",0
"2022-06-06","Resume","glassdoor.com",0
"2022-06-06","Resume","glassdoor.ca",0
"2022-06-06","Resume","glassdoor.it",0
"2022-06-06","Resume","fr.glassdoor.be",0
"2022-06-06","Photos","glassdoor.com.ar",0
"2022-06-06","Resume","fr.glassdoor.ch",0
"2022-06-06","Benefit_Detail","glassdoor.de",0
"2022-06-06","Resume","glassdoor.sg",0
"2022-06-06","BENEFIT_OVERVIEW","glassdoor.at",0
"2022-06-06","Benefit_Detail","fr.glassdoor.ch",0
